timestamp,endpoint,drift_score,alert_level,cpu_percent,memory_mb,disk_read_mb,disk_write_mb
2026-01-30 19:13:01.728549,/api/data,0.7760390725007753,NORMAL,45.67870633972371,477.9055165198481,10.88693045455435,45.22362851260731
2026-01-30 19:13:03.728549,/api/data,0.2497116951812591,NORMAL,30.210133868323016,488.05933639796575,16.99554277534755,36.61548983662534
2026-01-30 19:13:05.728549,/api/data,0.3543660251644938,NORMAL,28.401585066374242,262.56023082913794,21.173164909535448,29.588135737587663
2026-01-30 19:13:07.728549,/api/data,0.42387184037948733,NORMAL,79.5119303259975,418.08387262702655,45.3676218399841,10.078116689874284
2026-01-30 19:13:09.728549,/api/data,0.4252261335912428,NORMAL,69.06916201540193,101.94944925564985,20.48787029874317,21.027495588414308
2026-01-30 19:13:11.728549,/api/data,0.2866634941228507,NORMAL,14.622405395013978,187.927938469827,26.260984814682853,42.02889978861501
2026-01-30 19:13:13.728549,/api/data,0.49209020539333514,NORMAL,13.182269311425088,113.62168285654866,23.267539962416844,18.63372166110071
2026-01-30 19:13:15.728549,/api/data,0.44527982523770415,NORMAL,14.510745899201723,263.34786605509623,17.655290624532753,49.54138828365493
2026-01-30 19:13:17.728549,/api/data,0.3151745835749488,NORMAL,7.314693799269316,346.51926124690755,4.039392643102596,25.42900549954406
2026-01-30 19:13:19.728549,/api/data,0.2218767484358432,NORMAL,36.00165247532165,147.00938610903984,42.055402155896,14.660181753188596
2026-01-30 19:13:21.728549,/api/data,0.39058590828735484,NORMAL,78.62049633889406,143.73663570256872,23.812444911835577,31.90672307433042
2026-01-30 19:13:23.728549,/api/data,0.6465951657905941,NORMAL,11.209809410027294,316.40193156393536,38.72635457735787,28.995936478740784
2026-01-30 19:13:25.728549,/api/data,0.6066173291322038,NORMAL,66.93704126879706,235.4206109305633,2.737071733187668,20.95684514805058
2026-01-30 19:13:27.728549,/api/data,0.7608964935644444,NORMAL,70.38104202756817,162.85428864130472,22.042585269258332,4.829960059339189
2026-01-30 19:13:29.728549,/api/data,1.022426840076618,NORMAL,7.182372645921351,100.42041967505595,40.16765847981968,36.10810089891905
2026-01-30 19:13:31.728549,/api/data,0.4220836359860808,NORMAL,52.88890962631333,274.5224514815635,14.18292010121925,39.354050908669315
2026-01-30 19:13:33.728549,/api/data,0.6553576270133095,NORMAL,21.833711208943118,338.8827669370942,35.8783585545983,38.753852072695814
2026-01-30 19:13:35.728549,/api/data,0.6374852732173362,NORMAL,10.338935050995605,223.722380553062,1.6071909829610487,13.161238051833147
2026-01-30 19:13:37.728549,/api/data,0.8989293320730624,NORMAL,78.49166938652371,320.41972905277294,16.090064437722614,39.65862643382479
2026-01-30 19:13:39.728549,/api/data,0.7120435650562268,NORMAL,42.912283769397185,221.50556362930053,47.769933138903845,0.6750445947178052
2026-01-30 19:13:41.728549,/api/data,0.537145387199221,NORMAL,43.195351375895356,178.06306970927758,49.843056218350625,9.400195103748137
2026-01-30 19:13:43.728549,/api/data,0.7185907209649522,NORMAL,23.454963047924224,277.4895187327235,38.80646963313404,32.307280822259074
2026-01-30 19:13:45.728549,/api/data,0.8555070672621164,NORMAL,27.098590396005786,345.2967520472807,34.879196016916374,3.166119548056007
2026-01-30 19:13:47.728549,/api/data,0.6345536110866543,NORMAL,45.188131045551195,109.75966263195662,0.43420654110523094,31.18488141415021
2026-01-30 19:13:49.728549,/api/data,0.6743455923718586,NORMAL,78.31194886638158,225.41087043826496,47.60808444666241,32.60591025341606
2026-01-30 19:13:51.728549,/api/data,0.7578300251451163,NORMAL,75.99443878850705,483.9877839490895,43.260842285477835,6.85564554931487
2026-01-30 19:13:53.728549,/api/data,0.7529032917452592,NORMAL,36.84675148378349,216.22024230681438,31.261140741135723,46.93101534498722
2026-01-30 19:13:55.728549,/api/data,0.7402078119921561,NORMAL,6.74676162898402,413.6350828504974,46.99706099459554,23.57770290778874
2026-01-30 19:13:57.728549,/api/data,0.6486744966922958,NORMAL,45.187408809401,310.63578985908555,47.9640978919581,13.21848482380848
2026-01-30 19:13:59.728549,/api/data,0.6063775199082531,NORMAL,75.46772761929986,473.2618332615777,7.468621127756814,3.8074180703542293
2026-01-30 19:14:01.728549,/api/data,0.7073697927772205,NORMAL,47.41435403397097,166.99689005263895,44.08866823781464,35.73058179101453
